date,time,subject,blocknum,blockcode,trialnum,trialcode,response,correct,latency,stimulus1
4/23/24,13:14:10,049,4,prac_nc,1,blank_1st,0,0,1500,0
4/23/24,13:14:10,049,4,prac_nc,2,pract_nc_incorrect,30,1,6209,73845            73855
4/23/24,13:14:10,049,4,prac_nc,3,blank8,0,0,1376,0
4/23/24,13:14:10,049,4,prac_nc,4,pract_nc_incorrect,30,1,2642,4821459            4814259
4/23/24,13:14:10,049,4,prac_nc,5,blank1,0,0,553,0
4/23/24,13:14:10,049,4,prac_nc,6,pract_nc_incorrect,30,1,1812,658331            656331
4/23/24,13:14:10,049,4,prac_nc,7,blank3,0,0,788,0
4/23/24,13:14:10,049,4,prac_nc,8,pract_nc_correct,38,1,1102,659            659
4/23/24,13:14:10,049,4,prac_nc,9,blank7,0,0,1259,0
4/23/24,13:14:10,049,4,prac_nc,10,pract_nc_correct,38,1,1043,438            438
4/23/24,13:14:10,049,4,prac_nc,11,blank10,0,0,1612,0
4/23/24,13:14:10,049,4,prac_nc,12,pract_nc_correct,38,1,1979,1624            1624
4/23/24,13:14:10,049,5,test_nc1,1,blank_1st,0,0,1500,0
4/23/24,13:14:10,049,5,test_nc1,2,numb_comp1,38,0,2687,84470088            84470088
4/23/24,13:14:10,049,5,test_nc1,3,blank8,0,0,1376,0
4/23/24,13:14:10,049,5,test_nc1,4,numb_comp1,30,0,1983,822813            821713
4/23/24,13:14:10,049,5,test_nc1,5,blank8,0,0,1376,0
4/23/24,13:14:10,049,5,test_nc1,6,numb_comp1,38,0,2044,167390            167390
4/23/24,13:14:10,049,5,test_nc1,7,blank6,0,0,1141,0
4/23/24,13:14:10,049,5,test_nc1,8,numb_comp1,38,0,4327,3373597617            3373597617
4/23/24,13:14:10,049,5,test_nc1,9,blank7,0,0,1259,0
4/23/24,13:14:10,049,5,test_nc1,10,numb_comp1,38,0,1254,869            869
4/23/24,13:14:10,049,5,test_nc1,11,blank3,0,0,788,0
4/23/24,13:14:10,049,5,test_nc1,12,numb_comp1,38,0,3403,946154158            946154158
4/23/24,13:14:10,049,5,test_nc1,13,blank3,0,0,788,0
4/23/24,13:14:10,049,5,test_nc1,14,numb_comp1,30,0,3525,744597632877            744598742877
4/23/24,13:14:10,049,5,test_nc1,15,blank2,0,0,671,0
4/23/24,13:14:10,049,5,test_nc1,16,numb_comp1,30,0,2654,7433615            7432515
4/23/24,13:14:10,049,5,test_nc1,17,blank4,0,0,906,0
4/23/24,13:14:10,049,5,test_nc1,18,numb_comp1,30,0,1777,76672            76572
4/23/24,13:14:10,049,5,test_nc1,19,blank4,0,0,906,0
4/23/24,13:14:10,049,5,test_nc1,20,numb_comp1,38,0,4819,63038506            63038506
4/23/24,13:14:10,049,5,test_nc1,21,blank8,0,0,1376,0
4/23/24,13:14:10,049,5,test_nc1,22,numb_comp1,38,0,7048,338242381215            338242381215
4/23/24,13:14:10,049,5,test_nc1,23,blank5,0,0,1024,0
4/23/24,13:14:10,049,5,test_nc1,24,numb_comp1,30,0,3262,17093622            17092522
4/23/24,13:14:10,049,5,test_nc1,25,blank9,0,0,1494,0
4/23/24,13:14:10,049,5,test_nc1,26,numb_comp1,30,0,2512,89994            89984
4/23/24,13:14:10,049,5,test_nc1,27,blank1,0,0,553,0
4/23/24,13:14:10,049,5,test_nc1,28,numb_comp1,30,0,2857,8946221            8946111
4/23/24,13:14:10,049,5,test_nc1,29,blank7,0,0,1259,0
4/23/24,13:14:10,049,5,test_nc1,30,numb_comp1,30,0,2542,411205238            412315238
4/23/24,13:14:10,049,5,test_nc1,31,blank6,0,0,1141,0
4/23/24,13:14:10,049,5,test_nc1,32,numb_comp1,30,0,1222,160            161
4/23/24,13:14:10,049,5,test_nc1,33,blank3,0,0,788,0
4/23/24,13:14:10,049,5,test_nc1,34,numb_comp1,38,0,6098,96680137317            96680137317
4/23/24,13:14:10,049,5,test_nc1,35,blank7,0,0,1259,0
4/23/24,13:14:10,049,5,test_nc1,36,numb_comp1,38,0,3743,100453190            100453190
4/23/24,13:14:10,049,5,test_nc1,37,blank1,0,0,553,0
4/23/24,13:14:10,049,5,test_nc1,38,numb_comp1,30,0,3860,3633616033            3633627133
4/23/24,13:14:10,049,5,test_nc1,39,blank1,0,0,553,0
4/23/24,13:14:10,049,5,test_nc1,40,numb_comp1,38,0,6180,674722052809            674722052809
4/23/24,13:14:10,049,5,test_nc1,41,blank10,0,0,1612,0
4/23/24,13:14:10,049,5,test_nc1,42,numb_comp1,30,0,2869,4803720325            4802610325
4/23/24,13:14:10,049,5,test_nc1,43,blank4,0,0,906,0
4/23/24,13:14:10,049,5,test_nc1,44,numb_comp1,30,0,1640,98514271399            98403271399
4/23/24,13:14:10,049,5,test_nc1,45,blank5,0,0,1024,0
4/23/24,13:14:10,049,5,test_nc1,46,numb_comp1,38,0,2866,4194957            4194957
4/23/24,13:14:10,049,5,test_nc1,47,blank10,0,0,1612,0
4/23/24,13:14:10,049,5,test_nc1,48,numb_comp1,38,0,1729,79948            79948
4/23/24,13:14:10,049,5,test_nc1,49,blank6,0,0,1141,0
4/23/24,13:14:10,049,5,test_nc1,50,numb_comp1,30,0,1338,754            755
4/23/24,13:14:10,049,5,test_nc1,51,blank9,0,0,1494,0
4/23/24,13:14:10,049,5,test_nc1,52,numb_comp1,30,0,1668,6841            6851
4/23/24,13:14:10,049,5,test_nc1,53,blank2,0,0,671,0
4/23/24,13:14:10,049,5,test_nc1,54,numb_comp1,30,0,4596,951448201163            951448201173
4/23/24,13:14:10,049,5,test_nc1,55,blank9,0,0,1494,0
4/23/24,13:14:10,049,5,test_nc1,56,numb_comp1,38,0,1446,8662            8662
4/23/24,13:14:10,049,5,test_nc1,57,blank9,0,0,1494,0
4/23/24,13:14:10,049,5,test_nc1,58,numb_comp1,38,0,837,851            851
4/23/24,13:14:10,049,5,test_nc1,59,blank3,0,0,788,0
4/23/24,13:14:10,049,5,test_nc1,60,numb_comp1,30,0,2586,63032049608            63020949608
4/23/24,13:14:10,049,5,test_nc1,61,blank2,0,0,671,0
4/23/24,13:14:10,049,5,test_nc1,62,numb_comp1,38,0,2339,7379311            7379311
4/23/24,13:14:10,049,5,test_nc1,63,blank5,0,0,1024,0
4/23/24,13:14:10,049,5,test_nc1,64,numb_comp1,30,0,2447,996663            996553
4/23/24,13:14:10,049,5,test_nc1,65,blank1,0,0,553,0
4/23/24,13:14:10,049,5,test_nc1,66,numb_comp1,30,0,2419,21153530            21153420
4/23/24,13:14:10,049,5,test_nc1,67,blank10,0,0,1612,0
4/23/24,13:14:10,049,5,test_nc1,68,numb_comp1,38,0,1051,9013            9013
4/23/24,13:14:10,049,5,test_nc1,69,blank5,0,0,1024,0
4/23/24,13:14:10,049,5,test_nc1,70,numb_comp1,38,0,4518,92389075844            92389075844
4/23/24,13:14:10,049,5,test_nc1,71,blank6,0,0,1141,0
4/23/24,13:14:10,049,5,test_nc1,72,numb_comp1,30,0,1514,6318            6418
4/23/24,13:14:10,049,5,test_nc1,73,blank2,0,0,671,0
4/23/24,13:14:10,049,5,test_nc1,74,numb_comp1,38,0,1801,62056            62056
4/23/24,13:14:10,049,5,test_nc1,75,blank10,0,0,1612,0
4/23/24,13:14:10,049,5,test_nc1,76,numb_comp1,30,0,2618,168659794            168660904
4/23/24,13:14:10,049,5,test_nc1,77,blank8,0,0,1376,0
4/23/24,13:14:10,049,5,test_nc1,78,numb_comp1,38,0,2644,658697            658697
4/23/24,13:14:10,049,5,test_nc1,79,blank4,0,0,906,0
4/23/24,13:14:10,049,5,test_nc1,80,numb_comp1,38,0,4441,2243565304            2243565304
4/23/24,13:14:10,049,6,test_nc2,1,blank_1st,0,0,1500,0
4/23/24,13:14:10,049,6,test_nc2,2,numb_comp2,30,0,1613,610459            611559
4/23/24,13:14:10,049,6,test_nc2,3,blank6,0,0,1141,0
4/23/24,13:14:10,049,6,test_nc2,4,numb_comp2,38,0,1547,75538            75538
4/23/24,13:14:10,049,6,test_nc2,5,blank9,0,0,1494,0
4/23/24,13:14:10,049,6,test_nc2,6,numb_comp2,38,0,1117,2089            2089
4/23/24,13:14:10,049,6,test_nc2,7,blank7,0,0,1259,0
4/23/24,13:14:10,049,6,test_nc2,8,numb_comp2,38,0,2099,155121            155121
4/23/24,13:14:10,049,6,test_nc2,9,blank8,0,0,1376,0
4/23/24,13:14:10,049,6,test_nc2,10,numb_comp2,38,0,1723,1981094            1981094
4/23/24,13:14:10,049,6,test_nc2,11,blank4,0,0,906,0
4/23/24,13:14:10,049,6,test_nc2,12,numb_comp2,30,0,2031,69960347            69960457
4/23/24,13:14:10,049,6,test_nc2,13,blank5,0,0,1024,0
4/23/24,13:14:10,049,6,test_nc2,14,numb_comp2,30,0,5377,29792117073            29792105973
4/23/24,13:14:10,049,6,test_nc2,15,blank8,0,0,1376,0
4/23/24,13:14:10,049,6,test_nc2,16,numb_comp2,38,0,4918,278233            278233
4/23/24,13:14:10,049,6,test_nc2,17,blank10,0,0,1612,0
4/23/24,13:14:10,049,6,test_nc2,18,numb_comp2,30,0,5822,24068            24168
4/23/24,13:14:10,049,6,test_nc2,19,blank3,0,0,788,0
4/23/24,13:14:10,049,6,test_nc2,20,numb_comp2,38,0,7617,4215469941            4215469941
4/23/24,13:14:10,049,6,test_nc2,21,blank2,0,0,671,0
4/23/24,13:14:10,049,6,test_nc2,22,numb_comp2,38,0,7167,897529167144            897529167144
4/23/24,13:14:10,049,6,test_nc2,23,blank3,0,0,788,0
4/23/24,13:14:10,049,6,test_nc2,24,numb_comp2,38,0,3362,391317180            391317180
4/23/24,13:14:10,049,6,test_nc2,25,blank9,0,0,1494,0
4/23/24,13:14:10,049,6,test_nc2,26,numb_comp2,30,0,5799,696            695
4/23/24,13:14:10,049,6,test_nc2,27,blank7,0,0,1259,0
4/23/24,13:14:10,049,6,test_nc2,28,numb_comp2,30,0,2961,9450584455            9461684455
4/23/24,13:14:10,049,6,test_nc2,29,blank1,0,0,553,0
4/23/24,13:14:10,049,6,test_nc2,30,numb_comp2,30,0,2647,619165564            619164454
4/23/24,13:14:10,049,6,test_nc2,31,blank10,0,0,1612,0
4/23/24,13:14:10,049,6,test_nc2,32,numb_comp2,30,0,2471,762115347            762115347
4/23/24,13:14:10,049,6,test_nc2,33,blank2,0,0,671,0
4/23/24,13:14:10,049,6,test_nc2,34,numb_comp2,30,0,2980,8197739            8197849
4/23/24,13:14:10,049,6,test_nc2,35,blank5,0,0,1024,0
4/23/24,13:14:10,049,6,test_nc2,36,numb_comp2,38,0,1438,92739            92739
4/23/24,13:14:10,049,6,test_nc2,37,blank5,0,0,1024,0
4/23/24,13:14:10,049,6,test_nc2,38,numb_comp2,30,0,1728,55824            55834
4/23/24,13:14:10,049,6,test_nc2,39,blank1,0,0,553,0
4/23/24,13:14:10,049,6,test_nc2,40,numb_comp2,38,0,4442,6168121946            6168121946
4/23/24,13:14:10,049,6,test_nc2,41,blank5,0,0,1024,0
4/23/24,13:14:10,049,6,test_nc2,42,numb_comp2,30,0,1070,1048            1038
4/23/24,13:14:10,049,6,test_nc2,43,blank10,0,0,1612,0
4/23/24,13:14:10,049,6,test_nc2,44,numb_comp2,38,0,3511,16761296358            16761296358
4/23/24,13:14:10,049,6,test_nc2,45,blank2,0,0,671,0
4/23/24,13:14:10,049,6,test_nc2,46,numb_comp2,30,0,3969,628605363062            628605473062
4/23/24,13:14:10,049,6,test_nc2,47,blank6,0,0,1141,0
4/23/24,13:14:10,049,6,test_nc2,48,numb_comp2,30,0,3332,657973458            657962358
4/23/24,13:14:10,049,6,test_nc2,49,blank4,0,0,906,0
4/23/24,13:14:10,049,6,test_nc2,50,numb_comp2,38,0,6460,74246568316            74246568316
4/23/24,13:14:10,049,6,test_nc2,51,blank2,0,0,671,0
4/23/24,13:14:10,049,6,test_nc2,52,numb_comp2,38,0,762,482            482
4/23/24,13:14:10,049,6,test_nc2,53,blank3,0,0,788,0
4/23/24,13:14:10,049,6,test_nc2,54,numb_comp2,30,0,9394,904679492412            904679492402
4/23/24,13:14:10,049,6,test_nc2,55,blank7,0,0,1259,0
4/23/24,13:14:10,049,6,test_nc2,56,numb_comp2,38,0,3341,18676209            18676209
4/23/24,13:14:10,049,6,test_nc2,57,blank9,0,0,1494,0
4/23/24,13:14:10,049,6,test_nc2,58,numb_comp2,30,0,2052,87791454            87792554
4/23/24,13:14:10,049,6,test_nc2,59,blank3,0,0,788,0
4/23/24,13:14:10,049,6,test_nc2,60,numb_comp2,38,0,734,146            146
4/23/24,13:14:10,049,6,test_nc2,61,blank10,0,0,1612,0
4/23/24,13:14:10,049,6,test_nc2,62,numb_comp2,30,0,1510,444008            444118
4/23/24,13:14:10,049,6,test_nc2,63,blank8,0,0,1376,0
4/23/24,13:14:10,049,6,test_nc2,64,numb_comp2,38,0,2838,22308208            22308208
4/23/24,13:14:10,049,6,test_nc2,65,blank1,0,0,553,0
4/23/24,13:14:10,049,6,test_nc2,66,numb_comp2,38,0,2929,4334416            4334416
4/23/24,13:14:10,049,6,test_nc2,67,blank6,0,0,1141,0
4/23/24,13:14:10,049,6,test_nc2,68,numb_comp2,30,0,3024,7648791            7649891
4/23/24,13:14:10,049,6,test_nc2,69,blank4,0,0,906,0
4/23/24,13:14:10,049,6,test_nc2,70,numb_comp2,30,0,909,802            801
4/23/24,13:14:10,049,6,test_nc2,71,blank8,0,0,1376,0
4/23/24,13:14:10,049,6,test_nc2,72,numb_comp2,30,0,1319,3980            3880
4/23/24,13:14:10,049,6,test_nc2,73,blank6,0,0,1141,0
4/23/24,13:14:10,049,6,test_nc2,74,numb_comp2,30,0,2737,6875766673            6876876673
4/23/24,13:14:10,049,6,test_nc2,75,blank4,0,0,906,0
4/23/24,13:14:10,049,6,test_nc2,76,numb_comp2,38,0,1273,7321            7321
4/23/24,13:14:10,049,6,test_nc2,77,blank9,0,0,1494,0
4/23/24,13:14:10,049,6,test_nc2,78,numb_comp2,30,0,2239,58891903224            59002903224
4/23/24,13:14:10,049,6,test_nc2,79,blank1,0,0,553,0
4/23/24,13:14:10,049,6,test_nc2,80,numb_comp2,38,0,6211,656607640290            656607640290
4/23/24,13:14:10,049,7,SMf1_Abr,1,SMf_Abr12,SMf_Pos5,0,4315,
4/23/24,13:14:10,049,7,SMf1_Abr,2,SMf_Abr2,SMf_Pos2,0,2127,
4/23/24,13:14:10,049,7,SMf1_Abr,3,SMf_Abr4,d12,0,10582,b
4/23/24,13:14:10,049,7,SMf1_Abr,4,SMf_Abr3,q17,0,7513,b
4/23/24,13:14:10,049,7,SMf1_Abr,5,SMf_Abr8,SMf_Pos3,0,2110,
4/23/24,13:14:10,049,7,SMf1_Abr,6,SMf_Abr6,v19,0,4214,b
4/23/24,13:14:10,049,7,SMf1_Abr,7,SMf_Abr1,m15,0,2421,b
4/23/24,13:14:10,049,7,SMf1_Abr,8,SMf_Abr10,SMf_Pos7,0,2432,
4/23/24,13:14:10,049,7,SMf1_Abr,9,SMf_Abr11,SMf_Pos13,0,1482,
4/23/24,13:14:10,049,7,SMf1_Abr,10,SMf_Abr9,h13,0,9196,b
4/23/24,13:14:10,049,7,SMf1_Abr,11,SMf_Abr7,t18,0,2434,b
4/23/24,13:14:10,049,7,SMf1_Abr,12,SMf_Abr5,SMf_Pos12,0,1332,
4/23/24,14:56:00,045,1,SMf1Practice,1,achtung,0,0,1700,Attention!
4/23/24,14:56:00,045,1,SMf1Practice,2,SMf1_P_T1,0,0,2800,a
4/23/24,14:56:00,045,1,SMf1Practice,3,SMf1_P_T2,0,0,2800,i
4/23/24,14:56:00,045,1,SMf1Practice,4,SMf1_P_T3,0,0,2800,u
4/23/24,14:56:00,045,2,SMf1Practice_Abr,1,SMf1_P_Abr1,SMf_Pos9,1,2538,
4/23/24,14:56:00,045,2,SMf1Practice_Abr,2,SMf1_P_Abr2,i12,1,2250,u
4/23/24,14:56:00,045,2,SMf1Practice_Abr,3,SMf1_P_Abr3,SMf_Pos12,1,2255,
4/23/24,14:56:00,045,3,SMf1,1,achtung,0,0,1700,Attention!
4/23/24,14:56:00,045,3,SMf1,2,SMf1_T1,0,0,2800,b
4/23/24,14:56:00,045,3,SMf1,3,SMf1_T2,0,0,2800,m
4/23/24,14:56:00,045,3,SMf1,4,SMf1_T3,0,0,2800,k
4/23/24,14:56:00,045,3,SMf1,5,SMf1_T4,0,0,2800,c
4/23/24,14:56:00,045,3,SMf1,6,SMf1_T5,0,0,2800,y
4/23/24,14:56:00,045,3,SMf1,7,SMf1_T6,0,0,2800,h
4/23/24,14:56:00,045,3,SMf1,8,SMf1_T7,0,0,2800,x
4/23/24,14:56:00,045,3,SMf1,9,SMf1_T8,0,0,2800,p
4/23/24,14:56:00,045,3,SMf1,10,SMf1_T9,0,0,2800,t
4/23/24,14:56:00,045,3,SMf1,11,SMf1_T10,0,0,2800,d
4/23/24,14:56:00,045,3,SMf1,12,SMf1_T11,0,0,2800,q
4/23/24,14:56:00,045,3,SMf1,13,SMf1_T12,0,0,2800,v
4/23/24,14:56:00,045,4,prac_nc,1,blank_1st,0,0,1500,0
4/23/24,14:56:00,045,4,prac_nc,2,pract_nc_incorrect,30,1,6831,658331            656331
4/23/24,14:56:00,045,4,prac_nc,3,blank7,0,0,1259,0
4/23/24,14:56:00,045,4,prac_nc,4,pract_nc_incorrect,30,1,2810,4821459            4814259
4/23/24,14:56:00,045,4,prac_nc,5,blank3,0,0,788,0
4/23/24,14:56:00,045,4,prac_nc,6,pract_nc_correct,38,1,1267,438            438
4/23/24,14:56:00,045,4,prac_nc,7,blank2,0,0,671,0
4/23/24,14:56:00,045,4,prac_nc,8,pract_nc_incorrect,30,1,1697,73845            73855
4/23/24,14:56:00,045,4,prac_nc,9,blank6,0,0,1141,0
4/23/24,14:56:00,045,4,prac_nc,10,pract_nc_correct,38,1,1058,659            659
4/23/24,14:56:00,045,4,prac_nc,11,blank9,0,0,1494,0
4/23/24,14:56:00,045,4,prac_nc,12,pract_nc_correct,38,1,990,1624            1624
4/23/24,14:56:00,045,5,test_nc1,1,blank_1st,0,0,1500,0
4/23/24,14:56:00,045,5,test_nc1,2,numb_comp1,38,0,3885,84470088            84470088
4/23/24,14:56:00,045,5,test_nc1,3,blank5,0,0,1024,0
4/23/24,14:56:00,045,5,test_nc1,4,numb_comp1,30,0,2473,822813            821713
4/23/24,14:56:00,045,5,test_nc1,5,blank3,0,0,788,0
4/23/24,14:56:00,045,5,test_nc1,6,numb_comp1,38,0,1642,167390            167390
4/23/24,14:56:00,045,5,test_nc1,7,blank7,0,0,1259,0
4/23/24,14:56:00,045,5,test_nc1,8,numb_comp1,38,0,2610,3373597617            3373597617
4/23/24,14:56:00,045,5,test_nc1,9,blank9,0,0,1494,0
4/23/24,14:56:00,045,5,test_nc1,10,numb_comp1,38,0,1063,869            869
4/23/24,14:56:00,045,5,test_nc1,11,blank4,0,0,906,0
4/23/24,14:56:00,045,5,test_nc1,12,numb_comp1,38,0,2151,946154158            946154158
4/23/24,14:56:00,045,5,test_nc1,13,blank6,0,0,1141,0
4/23/24,14:56:00,045,5,test_nc1,14,numb_comp1,30,0,4014,744597632877            744598742877
4/23/24,14:56:00,045,5,test_nc1,15,blank3,0,0,788,0
4/23/24,14:56:00,045,5,test_nc1,16,numb_comp1,30,0,2270,7433615            7432515
4/23/24,14:56:00,045,5,test_nc1,17,blank5,0,0,1024,0
4/23/24,14:56:00,045,5,test_nc1,18,numb_comp1,30,0,1621,76672            76572
4/23/24,14:56:00,045,5,test_nc1,19,blank2,0,0,671,0
4/23/24,14:56:00,045,5,test_nc1,20,numb_comp1,38,0,2358,63038506            63038506
4/23/24,14:56:00,045,5,test_nc1,21,blank8,0,0,1376,0
4/23/24,14:56:00,045,5,test_nc1,22,numb_comp1,38,0,2044,338242381215            338242381215
4/23/24,14:56:00,045,5,test_nc1,23,blank10,0,0,1612,0
4/23/24,14:56:00,045,5,test_nc1,24,numb_comp1,30,0,1732,17093622            17092522
4/23/24,14:56:00,045,5,test_nc1,25,blank6,0,0,1141,0
4/23/24,14:56:00,045,5,test_nc1,26,numb_comp1,30,0,2030,89994            89984
4/23/24,14:56:00,045,5,test_nc1,27,blank5,0,0,1024,0
4/23/24,14:56:00,045,5,test_nc1,28,numb_comp1,30,0,1384,8946221            8946111
4/23/24,14:56:00,045,5,test_nc1,29,blank7,0,0,1259,0
4/23/24,14:56:00,045,5,test_nc1,30,numb_comp1,30,0,1714,411205238            412315238
4/23/24,14:56:00,045,5,test_nc1,31,blank9,0,0,1494,0
4/23/24,14:56:00,045,5,test_nc1,32,numb_comp1,30,0,1093,160            161
4/23/24,14:56:00,045,5,test_nc1,33,blank3,0,0,788,0
4/23/24,14:56:00,045,5,test_nc1,34,numb_comp1,30,0,3816,96680137317            96680137317
4/23/24,14:56:00,045,5,test_nc1,35,blank9,0,0,1494,0
4/23/24,14:56:00,045,5,test_nc1,36,numb_comp1,38,0,2715,100453190            100453190
4/23/24,14:56:00,045,5,test_nc1,37,blank8,0,0,1376,0
4/23/24,14:56:00,045,5,test_nc1,38,numb_comp1,30,0,3410,3633616033            3633627133
4/23/24,14:56:00,045,5,test_nc1,39,blank4,0,0,906,0
4/23/24,14:56:00,045,5,test_nc1,40,numb_comp1,38,0,7261,674722052809            674722052809
4/23/24,14:56:00,045,5,test_nc1,41,blank1,0,0,553,0
4/23/24,14:56:00,045,5,test_nc1,42,numb_comp1,30,0,2119,4803720325            4802610325
4/23/24,14:56:00,045,5,test_nc1,43,blank1,0,0,553,0
4/23/24,14:56:00,045,5,test_nc1,44,numb_comp1,30,0,1664,98514271399            98403271399
4/23/24,14:56:00,045,5,test_nc1,45,blank4,0,0,906,0
4/23/24,14:56:00,045,5,test_nc1,46,numb_comp1,38,0,2966,4194957            4194957
4/23/24,14:56:00,045,5,test_nc1,47,blank6,0,0,1141,0
4/23/24,14:56:00,045,5,test_nc1,48,numb_comp1,38,0,2164,79948            79948
4/23/24,14:56:00,045,5,test_nc1,49,blank2,0,0,671,0
4/23/24,14:56:00,045,5,test_nc1,50,numb_comp1,30,0,919,754            755
4/23/24,14:56:00,045,5,test_nc1,51,blank8,0,0,1376,0
4/23/24,14:56:00,045,5,test_nc1,52,numb_comp1,30,0,1111,6841            6851
4/23/24,14:56:00,045,5,test_nc1,53,blank10,0,0,1612,0
4/23/24,14:56:00,045,5,test_nc1,54,numb_comp1,30,0,3607,951448201163            951448201173
4/23/24,14:56:00,045,5,test_nc1,55,blank1,0,0,553,0
4/23/24,14:56:00,045,5,test_nc1,56,numb_comp1,38,0,1426,8662            8662
4/23/24,14:56:00,045,5,test_nc1,57,blank2,0,0,671,0
4/23/24,14:56:00,045,5,test_nc1,58,numb_comp1,38,0,804,851            851
4/23/24,14:56:00,045,5,test_nc1,59,blank6,0,0,1141,0
4/23/24,14:56:00,045,5,test_nc1,60,numb_comp1,30,0,1765,63032049608            63020949608
4/23/24,14:56:00,045,5,test_nc1,61,blank10,0,0,1612,0
4/23/24,14:56:00,045,5,test_nc1,62,numb_comp1,38,0,2649,7379311            7379311
4/23/24,14:56:00,045,5,test_nc1,63,blank2,0,0,671,0
4/23/24,14:56:00,045,5,test_nc1,64,numb_comp1,30,0,2271,996663            996553
4/23/24,14:56:00,045,5,test_nc1,65,blank1,0,0,553,0
4/23/24,14:56:00,045,5,test_nc1,66,numb_comp1,30,0,2378,21153530            21153420
4/23/24,14:56:00,045,5,test_nc1,67,blank4,0,0,906,0
4/23/24,14:56:00,045,5,test_nc1,68,numb_comp1,38,0,922,9013            9013
4/23/24,14:56:00,045,5,test_nc1,69,blank7,0,0,1259,0
4/23/24,14:56:00,045,5,test_nc1,70,numb_comp1,38,0,5400,92389075844            92389075844
4/23/24,14:56:00,045,5,test_nc1,71,blank7,0,0,1259,0
4/23/24,14:56:00,045,5,test_nc1,72,numb_comp1,30,0,1315,6318            6418
4/23/24,14:56:00,045,5,test_nc1,73,blank8,0,0,1376,0
4/23/24,14:56:00,045,5,test_nc1,74,numb_comp1,38,0,1939,62056            62056
4/23/24,14:56:00,045,5,test_nc1,75,blank10,0,0,1612,0
4/23/24,14:56:00,045,5,test_nc1,76,numb_comp1,30,0,2400,168659794            168660904
4/23/24,14:56:00,045,5,test_nc1,77,blank5,0,0,1024,0
4/23/24,14:56:00,045,5,test_nc1,78,numb_comp1,38,0,2363,658697            658697
4/23/24,14:56:00,045,5,test_nc1,79,blank9,0,0,1494,0
4/23/24,14:56:00,045,5,test_nc1,80,numb_comp1,38,0,4043,2243565304            2243565304
4/23/24,14:56:00,045,6,test_nc2,1,blank_1st,0,0,1500,0
4/23/24,14:56:00,045,6,test_nc2,2,numb_comp2,30,0,1263,610459            611559
4/23/24,14:56:00,045,6,test_nc2,3,blank1,0,0,553,0
4/23/24,14:56:00,045,6,test_nc2,4,numb_comp2,38,0,1389,75538            75538
4/23/24,14:56:00,045,6,test_nc2,5,blank2,0,0,671,0
4/23/24,14:56:00,045,6,test_nc2,6,numb_comp2,38,0,831,2089            2089
4/23/24,14:56:00,045,6,test_nc2,7,blank1,0,0,553,0
4/23/24,14:56:00,045,6,test_nc2,8,numb_comp2,38,0,991,155121            155121
4/23/24,14:56:00,045,6,test_nc2,9,blank9,0,0,1494,0
4/23/24,14:56:00,045,6,test_nc2,10,numb_comp2,38,0,2209,1981094            1981094
4/23/24,14:56:00,045,6,test_nc2,11,blank6,0,0,1141,0
4/23/24,14:56:00,045,6,test_nc2,12,numb_comp2,30,0,1678,69960347            69960457
4/23/24,14:56:00,045,6,test_nc2,13,blank8,0,0,1376,0
4/23/24,14:56:00,045,6,test_nc2,14,numb_comp2,30,0,3248,29792117073            29792105973
4/23/24,14:56:00,045,6,test_nc2,15,blank5,0,0,1024,0
4/23/24,14:56:00,045,6,test_nc2,16,numb_comp2,38,0,2079,278233            278233
4/23/24,14:56:00,045,6,test_nc2,17,blank3,0,0,788,0
4/23/24,14:56:00,045,6,test_nc2,18,numb_comp2,30,0,1143,24068            24168
4/23/24,14:56:00,045,6,test_nc2,19,blank2,0,0,671,0
4/23/24,14:56:00,045,6,test_nc2,20,numb_comp2,38,0,2029,4215469941            4215469941
4/23/24,14:56:00,045,6,test_nc2,21,blank9,0,0,1494,0
4/23/24,14:56:00,045,6,test_nc2,22,numb_comp2,38,0,3651,897529167144            897529167144
4/23/24,14:56:00,045,6,test_nc2,23,blank10,0,0,1612,0
4/23/24,14:56:00,045,6,test_nc2,24,numb_comp2,38,0,1936,391317180            391317180
4/23/24,14:56:00,045,6,test_nc2,25,blank9,0,0,1494,0
4/23/24,14:56:00,045,6,test_nc2,26,numb_comp2,30,0,906,696            695
4/23/24,14:56:00,045,6,test_nc2,27,blank4,0,0,906,0
4/23/24,14:56:00,045,6,test_nc2,28,numb_comp2,30,0,1696,9450584455            9461684455
4/23/24,14:56:00,045,6,test_nc2,29,blank7,0,0,1259,0
4/23/24,14:56:00,045,6,test_nc2,30,numb_comp2,30,0,2933,619165564            619164454
4/23/24,14:56:00,045,6,test_nc2,31,blank2,0,0,671,0
4/23/24,14:56:00,045,6,test_nc2,32,numb_comp2,38,0,2743,762115347            762115347
4/23/24,14:56:00,045,6,test_nc2,33,blank1,0,0,553,0
4/23/24,14:56:00,045,6,test_nc2,34,numb_comp2,30,0,2503,8197739            8197849
4/23/24,14:56:00,045,6,test_nc2,35,blank5,0,0,1024,0
4/23/24,14:56:00,045,6,test_nc2,36,numb_comp2,38,0,1732,92739            92739
4/23/24,14:56:00,045,6,test_nc2,37,blank5,0,0,1024,0
4/23/24,14:56:00,045,6,test_nc2,38,numb_comp2,30,0,1099,55824            55834
4/23/24,14:56:00,045,6,test_nc2,39,blank10,0,0,1612,0
4/23/24,14:56:00,045,6,test_nc2,40,numb_comp2,38,0,2835,6168121946            6168121946
